investigation_id,transaction_id,flagged_date,flag_score,outcome,resolution_time_hours,amount,is_fraud,customer_id,merchant_id
3572,511974,2025-06-01 20:24:45,2,false_positive_cleared,8.59,2642.2,False,5763,729
3575,512010,2025-06-01 21:21:37,2,false_positive_cleared,2.32,2394.71,False,4552,648
3576,512091,2025-06-01 23:30:46,2,false_positive_cleared,7.54,2982.8,False,4731,683
3579,512121,2025-06-02 00:22:31,2,false_positive_cleared,4.15,8864.05,False,3198,73
3580,512290,2025-06-02 04:12:43,2,false_positive_cleared,7.32,3431.88,False,2951,148
3581,512318,2025-06-02 04:58:02,2,false_positive_cleared,21.23,4597.07,False,3727,478
3582,512575,2025-06-02 11:41:01,2,false_positive_cleared,10.86,53.1,False,838,18
3583,512684,2025-06-02 14:25:37,2,false_positive_cleared,21.14,4244.67,False,185,364
3584,512970,2025-06-02 21:48:26,2,false_positive_cleared,3.29,2429.62,False,4991,224
3585,513115,2025-06-03 01:28:59,2,confirmed_fraud,11.48,5331.53,True,3958,172
3586,513118,2025-06-03 01:32:13,2,false_positive_cleared,20.76,890.01,False,3786,701
3587,513126,2025-06-03 01:45:53,2,false_positive_cleared,28.85,42.7,False,4745,703
3588,513149,2025-06-03 02:20:03,2,false_positive_cleared,5.27,279.24,False,1769,574
3589,513358,2025-06-03 06:54:57,2,false_positive_cleared,7.42,69.86,False,4337,779
3593,513465,2025-06-03 09:47:00,1,false_positive_cleared,16.81,54.27,False,1263,38
3590,513505,2025-06-03 10:37:40,2,false_positive_cleared,20.55,7.42,False,4948,706
3591,513733,2025-06-03 15:42:11,2,false_positive_cleared,46.27,2243.96,False,630,136
3592,513843,2025-06-03 18:08:45,2,false_positive_cleared,12.19,4.88,False,2437,472
3594,514145,2025-06-04 01:28:09,2,false_positive_cleared,12.78,1409.55,False,5692,482
3595,514222,2025-06-04 03:16:58,2,false_positive_cleared,10.2,1725.89,False,3526,579
3596,514316,2025-06-04 05:16:41,2,false_positive_cleared,15.81,99.31,False,4939,488
3597,514320,2025-06-04 05:20:20,2,false_positive_cleared,16.58,98.2,False,1942,684
3598,514373,2025-06-04 06:41:34,2,false_positive_cleared,2.67,2797.4,False,1887,382
3599,514518,2025-06-04 10:20:42,2,confirmed_fraud,18.59,2193.3,True,4005,276
3600,514860,2025-06-04 19:30:15,2,false_positive_cleared,6.05,6273.65,False,3317,576
3602,515135,2025-06-05 02:04:38,2,false_positive_cleared,2.5,7275.39,False,2509,223
3601,515270,2025-06-05 05:22:09,4,confirmed_fraud,5.59,6921.69,True,2570,362
3603,515300,2025-06-05 06:08:05,2,false_positive_cleared,8.78,2683.55,False,5541,775
3604,515306,2025-06-05 06:11:54,2,false_positive_cleared,7.16,24.04,False,3853,799
3605,515399,2025-06-05 08:33:21,2,false_positive_cleared,4.32,44.23,False,1877,277
3606,515417,2025-06-05 08:56:42,2,false_positive_cleared,12.08,6120.9,False,5250,97
3607,515422,2025-06-05 09:06:01,2,confirmed_fraud,9.11,182.47,True,845,326
3608,515549,2025-06-05 11:57:32,2,false_positive_cleared,2.14,6976.89,False,4849,302
3609,515615,2025-06-05 13:40:37,2,false_positive_cleared,6.9,3594.7,False,2591,432
3610,515732,2025-06-05 16:46:37,2,false_negative_cleared,4.38,47.74,True,1517,438
3611,515892,2025-06-05 20:38:57,2,false_positive_cleared,19.68,3849.68,False,399,725
3612,515943,2025-06-05 21:49:50,2,false_positive_cleared,15.48,45.85,False,4535,498
3615,516044,2025-06-06 00:13:32,2,false_positive_cleared,10.19,17105.84,False,5020,323
3614,516067,2025-06-06 00:41:53,2,false_positive_cleared,7.9,1697.43,False,2383,281
3616,516319,2025-06-06 06:09:22,2,false_positive_cleared,42.14,94.0,False,3036,381
3617,516390,2025-06-06 08:13:30,2,false_positive_cleared,9.76,98.67,False,3221,758
3618,516541,2025-06-06 11:55:21,2,false_negative_cleared,25.83,139.85,True,4984,282
3613,516566,2025-06-06 12:37:43,3,false_positive_cleared,9.09,8449.96,False,4236,660
3619,516599,2025-06-06 13:21:45,2,false_positive_cleared,12.25,1651.69,False,95,198
3620,516700,2025-06-06 15:43:05,2,false_positive_cleared,20.07,27.59,False,5647,77
3621,516915,2025-06-06 21:05:18,2,false_positive_cleared,20.04,933.67,False,3673,589
3622,516934,2025-06-06 21:24:56,2,confirmed_fraud,12.37,2466.51,False,2116,509
3623,516996,2025-06-06 22:44:21,2,false_positive_cleared,21.83,190.47,False,5712,733
3624,517095,2025-06-07 01:09:19,2,false_positive_cleared,12.9,65.74,False,3793,638
3625,517132,2025-06-07 02:08:13,2,false_positive_cleared,11.0,1755.8,False,2049,464
3626,517354,2025-06-07 07:08:21,2,false_positive_cleared,1.11,95.69,False,1626,689
3632,517568,2025-06-07 11:55:17,0,false_positive_cleared,1.1,504.66,False,2071,623
3627,517582,2025-06-07 12:18:20,2,false_positive_cleared,6.09,84.2,False,3359,378
3628,517745,2025-06-07 16:08:14,2,false_positive_cleared,4.7,7165.14,False,3532,499
3629,517944,2025-06-07 21:05:01,2,false_positive_cleared,9.96,2633.09,False,3756,693
3630,517962,2025-06-07 21:27:29,1,false_positive_cleared,0.37,2555.48,False,3527,41
3631,518064,2025-06-07 23:45:35,1,confirmed_fraud,5.87,44.96,False,1330,142
3633,518382,2025-06-08 08:08:35,2,false_positive_cleared,37.93,11320.61,False,577,197
3634,518452,2025-06-08 09:46:57,2,false_positive_cleared,15.52,5705.33,False,2509,553
3635,518497,2025-06-08 10:57:07,2,false_positive_cleared,26.15,255.13,False,4942,43
3636,518621,2025-06-08 13:44:54,2,false_positive_cleared,12.89,2367.15,False,4093,518
3637,518640,2025-06-08 14:10:17,2,false_positive_cleared,4.86,193.01,False,5790,581
3638,518675,2025-06-08 14:57:03,2,false_positive_cleared,8.69,3580.73,False,2951,510
3639,518686,2025-06-08 15:22:19,2,false_positive_cleared,0.61,167.74,False,5870,690
3640,518838,2025-06-08 19:01:53,2,false_positive_cleared,16.26,3035.3,False,3756,774
3641,518860,2025-06-08 19:28:21,2,false_positive_cleared,10.65,1730.09,False,5952,692
3642,518917,2025-06-08 20:34:15,2,false_positive_cleared,14.76,1726.0,False,3976,674
3643,518951,2025-06-08 21:21:28,2,false_positive_cleared,8.9,1837.6,False,5131,664
3644,519292,2025-06-09 05:33:29,2,false_positive_cleared,10.44,2157.33,False,5952,524
3645,519355,2025-06-09 07:12:47,2,false_positive_cleared,5.87,5484.86,False,2666,773
3646,519387,2025-06-09 07:48:37,2,false_positive_cleared,10.04,3118.12,False,3962,327
3653,519394,2025-06-09 08:00:43,0,false_positive_cleared,1.34,102.44,False,4775,439
3654,519545,2025-06-09 11:57:08,0,false_positive_cleared,30.74,96.05,False,1990,480
3647,519602,2025-06-09 13:03:35,2,false_positive_cleared,11.14,2205.76,False,4294,544
3649,519636,2025-06-09 13:57:59,2,confirmed_fraud,3.57,2966.67,True,1472,517
3650,519658,2025-06-09 14:29:23,2,false_positive_cleared,4.82,867.37,False,2865,722
3652,519694,2025-06-09 15:19:37,1,false_positive_cleared,6.99,78.73,False,5664,548
3651,519766,2025-06-09 16:59:20,2,false_positive_cleared,9.2,1579.09,False,727,498
3655,519899,2025-06-09 20:16:07,0,false_positive_cleared,5.29,426.95,False,4329,445
3648,520038,2025-06-09 23:31:59,2,false_positive_cleared,4.62,1634.81,False,5692,601
3656,520067,2025-06-10 00:24:51,2,false_positive_cleared,5.71,9.0,False,5687,620
3657,520169,2025-06-10 02:46:47,2,false_positive_cleared,6.14,2377.14,False,2666,551
3658,520258,2025-06-10 04:57:05,2,false_positive_cleared,20.18,2065.72,False,2015,293
3670,520266,2025-06-10 05:03:52,0,false_positive_cleared,15.72,142.68,False,2701,87
3659,520611,2025-06-10 13:53:04,2,false_positive_cleared,24.14,18.95,False,5758,89
3660,520635,2025-06-10 14:19:23,2,confirmed_fraud,7.92,1762.05,False,35,40
3661,520691,2025-06-10 15:45:56,2,false_positive_cleared,3.6,1726.57,False,3572,342
3662,520706,2025-06-10 15:59:46,2,false_positive_cleared,25.4,5622.05,False,2978,266
3664,520708,2025-06-10 16:06:19,2,false_positive_cleared,12.82,3039.04,False,5950,32
3665,520724,2025-06-10 16:21:51,2,false_positive_cleared,8.49,2379.41,False,4739,615
3666,520828,2025-06-10 18:37:58,2,confirmed_fraud,11.6,4890.47,True,2478,177
3663,520830,2025-06-10 18:43:32,2,false_positive_cleared,5.2,1851.87,False,932,158
3668,520896,2025-06-10 20:11:31,2,false_positive_cleared,2.4,24.61,False,4134,431
3667,521006,2025-06-10 22:53:02,2,false_positive_cleared,17.47,244.64,False,1942,311
3669,521017,2025-06-10 23:10:32,2,false_positive_cleared,7.67,57.52,False,4772,787
3671,521057,2025-06-11 00:25:49,3,false_positive_cleared,2.98,3694.52,False,1022,150
3675,521293,2025-06-11 05:39:57,2,false_positive_cleared,9.35,103.76,False,1142,138
3674,521507,2025-06-11 10:44:40,2,false_positive_cleared,10.92,3931.13,False,5607,779
3676,521517,2025-06-11 10:53:29,2,false_positive_cleared,7.69,1622.03,False,5831,293
3677,521606,2025-06-11 13:04:45,2,false_positive_cleared,8.05,1621.49,False,1922,496
3681,521753,2025-06-11 16:43:51,0,false_positive_cleared,17.31,109.33,False,3975,722
3679,521816,2025-06-11 18:09:24,2,false_positive_cleared,26.99,145.89,False,1710,556
3672,521837,2025-06-11 18:35:52,3,false_positive_cleared,12.89,2097.43,False,5979,778
3678,521842,2025-06-11 18:39:12,2,false_positive_cleared,3.46,255.65,False,4540,472
3673,521851,2025-06-11 18:46:30,3,false_positive_cleared,13.42,3345.38,False,2833,106
3680,521874,2025-06-11 19:15:35,2,false_positive_cleared,14.72,7202.78,False,4684,95
3682,522102,2025-06-12 00:42:30,2,false_positive_cleared,7.41,1815.29,False,1888,372
3683,522113,2025-06-12 01:02:14,2,false_positive_cleared,14.66,2154.79,False,1313,783
3684,522204,2025-06-12 03:04:46,2,false_positive_cleared,3.86,449.8,False,1345,430
3685,522382,2025-06-12 07:33:48,2,false_positive_cleared,9.67,2554.6,False,844,413
3692,522472,2025-06-12 09:40:48,0,false_positive_cleared,23.78,18.38,False,4776,696
3686,522577,2025-06-12 12:10:50,2,false_positive_cleared,34.36,2221.32,False,5167,549
3687,522589,2025-06-12 12:32:11,2,false_positive_cleared,4.36,4124.94,False,530,769
3688,522655,2025-06-12 14:21:34,2,false_positive_cleared,15.77,301.57,False,793,231
3690,522727,2025-06-12 16:07:00,2,false_positive_cleared,9.98,3747.81,False,3464,710
3689,522910,2025-06-12 20:44:35,2,false_positive_cleared,33.0,1968.39,False,2924,748
3691,522911,2025-06-12 20:45:21,2,false_positive_cleared,12.33,373.95,False,353,595
3693,523253,2025-06-13 05:05:37,2,false_positive_cleared,11.16,3177.14,False,5634,202
3694,523423,2025-06-13 09:28:04,2,false_positive_cleared,6.55,4175.13,False,2383,200
3695,523482,2025-06-13 10:55:10,2,confirmed_fraud,4.72,3111.89,True,4093,154
3696,523739,2025-06-13 17:08:10,2,false_positive_cleared,7.38,3018.34,False,1078,211
3697,523808,2025-06-13 18:44:03,2,false_positive_cleared,15.33,2836.42,False,3333,240
3698,523857,2025-06-13 19:40:24,2,false_positive_cleared,3.48,99.36,False,5407,87
3699,523905,2025-06-13 21:22:46,2,false_positive_cleared,18.45,296.18,False,5659,532
3700,524357,2025-06-14 08:39:51,2,false_positive_cleared,15.52,11208.28,False,2906,534
3701,524523,2025-06-14 12:43:44,2,false_positive_cleared,16.07,1705.28,False,5577,9
3702,524547,2025-06-14 13:13:00,2,false_positive_cleared,8.19,98.84,False,3103,143
3708,524613,2025-06-14 14:35:35,0,false_positive_cleared,17.03,9.06,False,3176,550
3703,524651,2025-06-14 15:22:50,2,false_positive_cleared,6.15,1457.37,False,3113,12
3704,524657,2025-06-14 15:38:31,2,false_positive_cleared,16.35,40447.52,False,4780,75
3709,524682,2025-06-14 16:11:14,0,false_positive_cleared,6.5,404.76,False,82,23
3705,524836,2025-06-14 19:47:28,2,false_positive_cleared,13.12,58.11,False,4987,598
3707,524847,2025-06-14 19:59:37,2,confirmed_fraud,9.3,55.14,False,5096,74
3706,524912,2025-06-14 21:37:56,2,false_positive_cleared,10.34,221.88,False,859,350
3713,525206,2025-06-15 05:31:38,2,false_positive_cleared,8.55,28.34,False,3926,378
3710,525365,2025-06-15 08:59:40,3,false_positive_cleared,18.23,3399.38,False,2920,551
3712,525398,2025-06-15 09:45:05,2,false_positive_cleared,9.16,611.15,False,5852,34
3714,525538,2025-06-15 13:16:08,2,false_positive_cleared,13.9,26.84,False,1327,168
3715,525608,2025-06-15 15:00:15,2,false_positive_cleared,8.79,2884.34,False,3296,290
3717,525668,2025-06-15 16:06:37,2,confirmed_fraud,7.22,4525.57,False,1122,139
3716,525764,2025-06-15 18:32:38,2,false_positive_cleared,7.33,1769.7,False,239,333
3718,525771,2025-06-15 18:40:46,2,false_positive_cleared,25.52,1366.53,False,5432,606
3719,525813,2025-06-15 19:32:45,2,false_positive_cleared,7.31,133.94,False,3963,460
3720,525814,2025-06-15 19:34:19,2,false_positive_cleared,3.06,3041.86,False,2390,88
3721,525819,2025-06-15 19:43:06,2,false_positive_cleared,52.63,1625.68,False,5238,776
3711,525842,2025-06-15 20:29:35,3,false_positive_cleared,4.9,2615.45,False,4475,388
3730,526067,2025-06-16 02:15:26,0,false_positive_cleared,8.13,113.35,False,4742,123
3724,526092,2025-06-16 02:43:17,2,false_positive_cleared,9.66,257.23,False,3818,508
3731,526129,2025-06-16 03:39:51,0,false_positive_cleared,7.18,750.48,False,685,757
3728,526226,2025-06-16 05:44:02,2,false_positive_cleared,11.58,2281.51,False,4640,710
3727,526249,2025-06-16 06:14:36,2,false_positive_cleared,13.45,2506.72,False,5699,350
3722,526319,2025-06-16 07:55:06,3,false_positive_cleared,4.59,2206.95,False,5230,39
3725,526398,2025-06-16 09:57:03,2,false_positive_cleared,18.91,3020.12,False,5665,49
3732,526459,2025-06-16 11:10:41,0,false_positive_cleared,19.32,798.16,False,4692,722
3723,526507,2025-06-16 12:08:21,3,false_positive_cleared,3.85,1663.96,False,1963,92
3726,526562,2025-06-16 13:31:44,2,false_positive_cleared,11.74,718.66,False,4897,169
3729,526716,2025-06-16 17:00:16,2,false_positive_cleared,7.53,2059.2,False,4128,418
3733,527052,2025-06-17 02:02:02,2,false_positive_cleared,20.43,2050.84,False,5871,121
3734,527408,2025-06-17 11:39:43,2,false_positive_cleared,36.49,369.78,False,4726,500
3735,527525,2025-06-17 15:13:41,2,false_positive_cleared,6.86,7.92,False,4965,158
3736,527541,2025-06-17 15:35:14,2,false_positive_cleared,1.19,2959.47,False,5368,40
3737,527653,2025-06-17 18:17:45,2,false_positive_cleared,2.35,3275.09,False,4684,273
3738,527703,2025-06-17 19:11:52,2,false_positive_cleared,3.56,786.95,False,3175,404
3741,527752,2025-06-17 20:24:05,0,confirmed_fraud,28.81,871.21,False,185,571
3739,527767,2025-06-17 20:54:43,2,false_positive_cleared,10.63,1945.47,False,2662,186
3742,527774,2025-06-17 21:05:44,0,false_positive_cleared,20.5,199.6,False,3325,53
3740,527858,2025-06-17 22:54:49,2,false_positive_cleared,4.17,4009.19,False,4942,55
3749,528172,2025-06-18 06:42:52,0,false_positive_cleared,10.03,1259.09,False,4611,96
3743,528237,2025-06-18 08:23:24,2,false_positive_cleared,2.46,2175.92,False,2120,140
3744,528289,2025-06-18 09:52:16,2,false_positive_cleared,3.79,699.61,False,2990,590
3745,528485,2025-06-18 14:33:59,2,confirmed_fraud,10.71,9749.78,False,1850,616
3747,528495,2025-06-18 14:53:02,2,false_negative_cleared,8.25,186.07,True,3263,411
3746,528529,2025-06-18 15:38:49,2,false_positive_cleared,12.32,2142.83,False,5871,635
3748,528818,2025-06-18 22:36:09,2,false_positive_cleared,9.46,2470.19,False,575,168
3750,528972,2025-06-19 02:11:52,2,confirmed_fraud,2.17,226.44,True,99,139
3751,529378,2025-06-19 12:15:05,2,false_positive_cleared,12.38,1845.1,False,2612,333
3759,529421,2025-06-19 13:19:55,0,false_positive_cleared,12.77,44.41,False,3534,70
3752,529504,2025-06-19 15:45:11,2,false_positive_cleared,7.19,56.56,False,395,413
3753,529509,2025-06-19 15:50:07,2,false_positive_cleared,2.48,80.32,False,4420,162
3754,529534,2025-06-19 16:28:39,2,false_positive_cleared,20.78,86.0,False,2011,75
3755,529648,2025-06-19 19:17:51,2,false_positive_cleared,33.08,1892.15,False,2833,309
3757,529711,2025-06-19 20:54:24,2,false_positive_cleared,20.42,4886.23,False,1726,588
3756,529730,2025-06-19 21:15:29,2,false_positive_cleared,5.78,6475.03,False,5634,769
3758,529761,2025-06-19 22:11:31,2,false_positive_cleared,9.93,412.75,False,5155,671
3760,529895,2025-06-20 02:00:25,2,false_positive_cleared,7.79,235.49,False,2663,15
3761,529950,2025-06-20 03:12:22,2,false_positive_cleared,6.18,2464.34,False,3756,734
3762,529977,2025-06-20 04:04:48,2,false_positive_cleared,6.19,48.74,False,3466,483
3772,530033,2025-06-20 05:32:24,0,false_positive_cleared,21.5,17.82,False,5070,78
3771,530140,2025-06-20 07:59:14,0,false_positive_cleared,22.17,777.22,False,3052,445
3764,530200,2025-06-20 09:21:23,2,confirmed_fraud,11.43,191.55,False,2124,221
3763,530214,2025-06-20 09:49:53,2,false_positive_cleared,8.03,96.04,False,5223,702
3767,530231,2025-06-20 10:17:14,2,false_positive_cleared,12.37,2249.76,False,1726,126
3768,530325,2025-06-20 12:30:10,2,false_positive_cleared,15.83,1669.76,False,1022,371
3765,530339,2025-06-20 12:53:49,2,false_positive_cleared,11.77,6598.19,False,2509,573
3766,530563,2025-06-20 18:26:40,2,confirmed_fraud,20.57,2267.31,True,1523,294
3769,530659,2025-06-20 20:51:02,2,false_positive_cleared,1.38,1829.34,False,3038,48
3770,530707,2025-06-20 21:46:25,2,false_positive_cleared,6.67,127.11,False,1941,685
3773,530857,2025-06-21 01:13:13,2,false_positive_cleared,18.76,2506.64,False,2662,500
3774,530861,2025-06-21 01:16:24,2,false_positive_cleared,9.48,3626.99,False,1038,701
3775,530983,2025-06-21 04:21:42,2,false_positive_cleared,6.39,5840.22,False,1247,582
3776,531055,2025-06-21 06:18:57,2,false_positive_cleared,13.33,41.73,False,525,678
3777,531167,2025-06-21 09:26:23,2,false_positive_cleared,6.4,2651.3,False,2340,545
3778,531201,2025-06-21 10:19:26,2,false_positive_cleared,7.2,230.09,False,5135,202
3779,531204,2025-06-21 10:22:01,2,false_positive_cleared,4.2,1731.22,False,3701,684
3780,531230,2025-06-21 10:58:26,2,false_positive_cleared,14.33,2728.33,False,4275,440
3781,531316,2025-06-21 13:23:53,2,false_positive_cleared,11.3,21.21,False,3393,538
3782,531710,2025-06-21 23:29:24,2,false_positive_cleared,12.54,2114.16,False,2247,479
3786,532007,2025-06-22 07:22:43,0,false_positive_cleared,11.61,33.21,False,1538,408
3783,532196,2025-06-22 12:05:04,2,false_positive_cleared,11.51,3401.42,False,2040,515
3787,532498,2025-06-22 19:26:07,0,false_positive_cleared,8.71,677.22,False,4037,353
3784,532499,2025-06-22 19:27:45,2,false_positive_cleared,12.52,11527.93,False,4685,369
3785,532537,2025-06-22 20:15:02,2,false_positive_cleared,23.95,6321.98,False,1270,545
3788,532692,2025-06-22 23:57:05,0,false_positive_cleared,11.44,19.53,False,3760,58
3793,532762,2025-06-23 01:26:15,2,false_positive_cleared,2.98,8.94,False,254,26
3794,532779,2025-06-23 01:46:31,2,false_positive_cleared,23.58,2199.78,False,5082,331
3791,532873,2025-06-23 04:08:53,2,false_positive_cleared,12.67,2167.88,False,5082,613
3792,532894,2025-06-23 04:43:29,2,false_positive_cleared,7.01,8896.32,False,577,649
3796,533170,2025-06-23 11:31:38,2,false_positive_cleared,6.77,2537.44,False,1231,779
3795,533252,2025-06-23 13:01:12,2,false_positive_cleared,9.57,3784.71,False,832,603
3798,533263,2025-06-23 13:17:35,2,false_positive_cleared,2.4,4186.31,False,2285,274
3797,533307,2025-06-23 14:14:22,2,false_positive_cleared,20.2,2027.06,False,4361,56
3789,533334,2025-06-23 14:43:22,3,false_positive_cleared,9.36,3952.49,False,2422,393
3790,533435,2025-06-23 16:45:03,3,false_positive_cleared,4.56,3483.39,False,2200,551
3799,533598,2025-06-23 20:29:40,2,false_positive_cleared,6.15,5428.18,False,2285,526
3800,533614,2025-06-23 20:51:28,2,false_positive_cleared,4.11,32.0,False,163,622
3801,533620,2025-06-23 20:59:46,2,false_positive_cleared,5.83,2655.11,False,683,254
3802,533691,2025-06-23 22:26:08,2,false_positive_cleared,20.15,1434.15,False,1142,146
3803,534380,2025-06-24 16:17:02,3,false_positive_cleared,3.77,2509.67,False,591,376
3804,534445,2025-06-24 17:50:37,2,false_positive_cleared,3.1,290.82,False,534,321
3805,534446,2025-06-24 17:58:23,2,false_positive_cleared,8.78,47.01,False,616,556
3806,534685,2025-06-24 23:27:43,2,false_positive_cleared,8.25,1767.11,False,4212,302
3807,534705,2025-06-24 23:59:06,2,false_positive_cleared,4.47,1820.69,False,2668,757
3808,534720,2025-06-25 00:15:26,2,false_positive_cleared,0.72,1433.1,False,4751,188
3812,534737,2025-06-25 00:31:44,0,false_positive_cleared,7.15,18.94,False,4719,11
3811,535044,2025-06-25 07:50:56,0,false_positive_cleared,12.51,211.05,False,4156,695
3810,535202,2025-06-25 12:05:01,2,false_positive_cleared,17.07,1089.47,False,5875,174
3809,535606,2025-06-25 22:36:21,2,confirmed_fraud,28.54,1873.56,False,4909,130
3827,535691,2025-06-26 00:29:11,0,false_positive_cleared,17.39,23.14,False,2822,286
3815,535697,2025-06-26 00:41:59,2,false_positive_cleared,27.97,1092.49,False,454,71
3814,535863,2025-06-26 04:45:46,2,false_positive_cleared,39.71,1669.78,False,1465,575
3819,535914,2025-06-26 05:58:57,2,confirmed_fraud,21.44,176.96,False,5995,589
3817,536125,2025-06-26 11:23:42,2,false_positive_cleared,10.99,1877.32,False,865,293
3816,536127,2025-06-26 11:25:26,2,false_positive_cleared,14.21,51.36,False,5811,36
3818,536155,2025-06-26 12:15:36,2,false_positive_cleared,17.19,423.45,False,461,470
3821,536199,2025-06-26 13:22:33,2,false_positive_cleared,4.24,1657.11,False,1695,436
3813,536235,2025-06-26 13:59:47,3,false_positive_cleared,17.08,85.22,False,5602,518
3822,536256,2025-06-26 14:16:28,2,confirmed_fraud,3.4,1805.0,True,1904,527
3823,536295,2025-06-26 15:19:33,2,false_positive_cleared,8.41,1654.19,False,1592,408
3820,536337,2025-06-26 16:32:52,2,false_positive_cleared,7.39,3302.54,False,3415,788
3825,536375,2025-06-26 17:48:24,2,false_positive_cleared,6.65,884.5,False,5959,419
3824,536400,2025-06-26 18:22:06,2,false_positive_cleared,21.37,273.38,False,2544,763
3826,536581,2025-06-26 23:00:36,2,confirmed_fraud,14.84,264.8,True,580,419
3829,536676,2025-06-27 01:53:40,2,false_positive_cleared,22.64,3435.26,False,4751,121
3828,536724,2025-06-27 03:12:07,3,confirmed_fraud,27.67,1303.17,True,5288,152
3830,536822,2025-06-27 05:49:55,2,false_positive_cleared,8.04,1968.26,False,3967,455
3831,536827,2025-06-27 06:01:43,2,false_positive_cleared,20.2,2026.97,False,4263,544
3832,537086,2025-06-27 12:13:19,2,false_positive_cleared,3.41,991.01,False,3015,560
3833,537386,2025-06-27 18:45:25,2,false_positive_cleared,5.68,3925.58,False,5357,29
3835,537741,2025-06-28 03:41:44,2,false_negative_cleared,13.27,8736.32,True,5634,350
3834,537876,2025-06-28 06:57:07,3,false_positive_cleared,17.74,3051.08,False,354,45
3836,537885,2025-06-28 07:25:53,2,false_positive_cleared,10.35,4867.23,False,5438,75
3837,537929,2025-06-28 08:29:09,2,false_positive_cleared,16.35,6036.02,False,1836,566
3838,538019,2025-06-28 10:41:06,2,confirmed_fraud,4.05,1652.5,True,4016,213
3839,538038,2025-06-28 11:11:39,2,confirmed_fraud,7.32,575.56,False,179,371
3840,538426,2025-06-28 20:50:53,2,false_positive_cleared,5.54,2770.97,False,5702,781
3841,538515,2025-06-28 22:39:48,0,false_positive_cleared,10.61,71.16,False,3951,637
3842,538685,2025-06-29 02:49:49,2,false_positive_cleared,14.2,5980.8,False,4063,668
3843,538691,2025-06-29 02:54:19,2,false_positive_cleared,1.5,4722.66,False,409,125
3844,538784,2025-06-29 05:34:15,2,false_positive_cleared,6.88,637.6,False,5350,257
3845,538794,2025-06-29 05:52:01,2,false_positive_cleared,12.77,27.72,False,635,104
3846,538842,2025-06-29 06:52:42,2,false_positive_cleared,5.92,3474.4,False,4294,571
3854,538941,2025-06-29 09:01:18,0,false_positive_cleared,14.0,1452.55,False,4346,70
3847,538945,2025-06-29 09:06:56,2,false_positive_cleared,1.89,1598.21,False,4294,557
3848,538984,2025-06-29 09:59:58,2,false_positive_cleared,23.08,2057.27,False,4740,36
3849,539264,2025-06-29 16:52:00,2,false_positive_cleared,1.2,44.11,False,5724,520
3850,539323,2025-06-29 18:02:41,2,false_positive_cleared,12.14,3900.49,False,4212,617
3852,539352,2025-06-29 18:47:45,2,false_positive_cleared,7.95,375.02,False,4518,186
3851,539355,2025-06-29 18:54:20,2,false_positive_cleared,4.56,839.34,False,2709,377
3853,539363,2025-06-29 19:00:32,2,false_positive_cleared,14.14,2209.22,False,4739,329
3856,539580,2025-06-30 00:14:24,2,false_positive_cleared,9.62,279.32,False,5554,447
3857,539776,2025-06-30 05:17:48,2,false_positive_cleared,6.54,701.32,False,1113,547
3858,539881,2025-06-30 07:56:14,2,false_positive_cleared,7.35,1811.69,False,4041,213
3860,540049,2025-06-30 11:51:52,2,false_positive_cleared,9.55,3352.08,False,1685,454
3859,540139,2025-06-30 14:41:44,2,confirmed_fraud,17.51,6479.85,True,2591,522
3861,540193,2025-06-30 16:04:12,2,false_positive_cleared,3.36,83.83,False,1833,409
3862,540286,2025-06-30 18:33:54,2,false_positive_cleared,3.15,2540.92,False,1303,277
3855,540477,2025-06-30 23:03:28,3,false_positive_cleared,18.67,169.45,False,2682,511
3863,540507,2025-06-30 23:40:41,2,false_positive_cleared,11.23,122.83,False,2061,283
3864,540524,2025-06-30 23:59:02,2,false_positive_cleared,30.92,42.26,False,1256,595
3865,540635,2025-07-01 02:54:07,2,false_positive_cleared,15.06,3367.01,False,2792,223
3866,540722,2025-07-01 04:42:41,2,false_positive_cleared,4.66,19.35,False,4910,163
3875,540742,2025-07-01 05:26:30,0,false_positive_cleared,13.52,1366.04,False,5164,654
3867,540958,2025-07-01 10:01:25,2,false_positive_cleared,17.68,1616.03,False,4402,466
3868,541005,2025-07-01 11:09:53,2,false_positive_cleared,22.18,11315.26,False,1292,327
3870,541036,2025-07-01 11:52:21,2,false_positive_cleared,8.63,7728.99,False,3174,155
3871,541111,2025-07-01 13:53:59,2,false_positive_cleared,1.93,109.15,False,852,705
3876,541132,2025-07-01 14:26:03,0,false_positive_cleared,11.21,379.33,False,3458,644
3872,541177,2025-07-01 15:38:14,2,false_positive_cleared,28.87,29.72,False,4134,572
3874,541227,2025-07-01 16:39:16,2,false_positive_cleared,13.72,247.59,False,5859,552
3869,541403,2025-07-01 21:09:52,2,false_positive_cleared,1.88,58.51,False,3158,761
3873,541466,2025-07-01 22:37:26,2,false_positive_cleared,8.39,14138.73,False,5357,800
3877,541561,2025-07-02 01:02:39,2,confirmed_fraud,10.75,2050.07,False,5825,449
3878,541596,2025-07-02 02:00:14,2,false_positive_cleared,16.15,3889.18,False,2666,291
3879,541774,2025-07-02 06:22:08,2,false_positive_cleared,20.36,192.29,False,4420,754
3880,541780,2025-07-02 06:34:18,2,false_positive_cleared,11.72,106.37,False,5832,584
3881,541789,2025-07-02 06:55:18,2,false_positive_cleared,17.11,2283.95,False,5619,81
